Taxon	EM035.441593	EM056.T3.441716	EM044.441601	EM110.441723	EM091.441686	EM139.441611	EM076.441622	EM084.441599	EM089.441742	EM053.441738	EM071.441747	EM049.441600	EM054.441707	EM042.441674	EM173.441754	EM167.441702	EM132.441696	EM063.T3.441695	EM117.441609	EM105.441629	EM055.441603	EM116.441657	EM072.T3.441632	EM031.441732	EM131.441591	EM147.441617	EM133.441663	EM150.441648	EM032.441683	EM142.441711	EM054.T3.441749	EM114.441710	EM083.T3.441744	EM158.441731	EM064.441592	EM100.441714	EM109.441669	EMC06.441610	EM088.441638	EM134.441735	EM101.441623	EM124.441697	EM140.441608	EM058.441637	EM070.441682	EM100.T3.441627	EM060.T3.441729	EM046.441741	EM059.441715	EM052.441625	EM103.441691	EM178.441705	EM222.441725	EM056.441606	EM160.441703	EM108.441694	EM057.T3.441589	EM092.441616	EM086.T3.441746	EM086.441698	EM038.441649	EM039.441743	EM159.441719	EM074.441596	EM037.441737	EM067.441615	EMC01.441661	EM049.T3.441671	EM122.441699	EM083.441666	EM047.T3.441645	EM152.441730	EM060.441677	EM162.441728	EM061.441673	EM118.441693	EM155.441678	EM146.441718	EM098.T3.441740	EM093.441602	EMC04.441704	EM170.441651	EM093.T3.441670	EM179.441612	EM137.441680	EM036.441587	EM040.441709	EM090.441664	EMC09.441635	EM123.441687	EM141.441684	EM149.441655	EM112.441630	EMC05.441628	EMC08.441752	EM043.441739	EM102.441633	EM113.441619	EM095.441717	EMC02.441750	EM050.441672	EM125.441659	EM072.441643	EM209.441665	EM180.441692	EM096.441706	EM098.441733	EM055.T3.441626	EM095.T3.441590	EM090.T3.441662	EM169.441653	EM166.441748	EM163.441642	EM057.441605	EM094.T3.441588	EM089.T3.441624	EM077.T3.441639	EM165.441597	EM168.441668	EM053.T3.441688	EM047.441722	EM174.441652	EM182.441681	EM063.441621	EM085.441675	EM136.441650	EM138.441753	EM126.441679	EM071.T3.441734	EM069.441700	EM082.T3.441751	EM111.441634	EM073.T3.441721	EM135.441660	EM065.T3.441614	EM094.441640	EM183.441654	EM145.441690	EM144.441736	EM080.441727	EM151.441595	EM148.441631	EM034.441676	EM033.441685	EM156.441613	EM081.441618	EM066.441656	EM073.441594	EM129.441689	EM130.441701	EM082.441607	EM062.441720	EM078.441658	EM107.441620	EM066.T3.441647	EM087.441726	EMC03.441713	EM077.441646	EM068.441712	EM075.441644	EM065.441667	EM115.441641	EM079.441724	EMC07.441636	EM059.T3.441604	EM099.441708	EM106.441745	EM161.441598
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2994109807e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.63417054737e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.97008973081e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.05019740553e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii	0.0583475298126	0.0264953542393	0.0131547666218	0.024865739719	0.0654573661913	0.0202160493827	0.0202939118265	0.0282831624214	0.0621797061838	0.050295588904	0.0128250620976	0.0725237512934	0.00680272108844	0.0455524931095	0.013674134848	0.0260459634649	0.037133347202	0.00555162466663	0.00271168649405	0.0468622656887	0.0503073342484	0.00235675926284	0.0178571428571	0.0661056148015	0.0701075513572	0.000382153434604	0.0147314293656	0.0192073583119	0.0333634292102	0.00538671812188	0.0134348151992	0.0631982475356	0.06510346681	0.0102291650147	0.02018225185	0.0210273355362	0.00331154684096	0.051583867059	0.0129279254286	0.0638615808101	0.00288350634371	0.0380871496701	0.0894164803823	0.0370671624448	0.0543991674005	0.03824402658	0.0262036195933	0.0143251931645	0.0247155049787	0.0151523292676	0.00875950019322	0.000837345614402	0.0294117647059	0.0198649701376	0.00441326241937	0.0199499604951	0.00193822683506	0.0421490902869	0.0441357077065	0.0201275690999	0.0233707865169	0.0307288166656	0.00286679635507	0.0382748017479	0.0375262683879	0.0587175109087	0.0790912196789	0.0259902224883	0.00486111111111	0.0768961901433	0.0578237576205	0.0463553913336	0.0093675059952	0.0206766917293	0.0865519592508	0.0264394829612	0.0672514619883	0.0116000736513	0.000432557133588	0.0469704292807	0.0819836157839	0.00877952269074	0.04527586691	0.00127551020408	0.0097216452015	0.0736549282418	0.0287432271706	0.0230551262236	0.031361623089	0.0	0.00108328554132	0.0417589128941	0.000130429111778	0.0564778898371	0.0303662934143	0.011835467598	0.00258022899532	0.0439661669877	0.00977326035966	0.0405508798776	0.0378096479791	0.0243620328201	0.0174307129162	0.0893515506398	0.0137337057728	0.0506480558325	0.001789842643	0.0566415371272	0.0400353389752	0.0238769419147	0.0245901639344	0.0054000981836	0.0189786734494	0.0388048117967	0.0536585365854	0.0328562677507	0.010002825657	0.00706015249929	0.00836998155767	0.00233478176276	0.01999316473	0.000613389414651	0.000678630674106	0.0407469310126	0.0245922857882	0.0226423724937	0.0492976648475	0.0010649627263	0.036883260674	0.000224921277553	0.0353149246919	0.00173105673145	0.043771043771	0.00216362407032	0.029328821207	0.0262615859938	0.00658236618742	0.0433232392302	0.00709822241097	0.00757234967761	0.00696391426246	0.0651040486014	0.00164445704565	0.0710466623461	0.0117098248286	0.056161853593	0.0555555555556	0.0299810710142	0.0423553719008	0.0129032258065	0.0131282820705	0.0300967005903	0.0647994303347	0.00421831955923	0.0495573937019	0.0284275503574	0.0309358836733	0.0109580778124	0.00582366484583	0.0344680851064	0.0196599734136	0.00116497894077	0.0129879296958	0.00782177526364	0.00430736097223	0.0107177033493	0.0106064988911	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira;s__	0.00915672913118	0.00508130081301	0.0334416356288	0.0121386007504	0.0087714064085	0.00162037037037	0.0132960111966	0.0113573712647	0.00284705614395	0.0144611186903	0.00785725148274	0.00611419433732	0.00430484693878	0.00285642696066	0.0384979488798	0.00695344725987	0.014562096942	0.0211723725031	0.0112841147656	0.0079054604727	0.00459509458734	0.0131746706332	0.0101328903654	0.00957214441732	0.0134865987595	0.00296168911818	0.00687929956223	0.00791289057216	0.00799690442409	0.0147933751407	0.00392089027273	0.0038882803943	0.00893576995431	0.00840536039965	0.0118647177543	0.0125563232202	0.0146405228758	0.00813571057642	0.00760139821339	0.00448289421943	0.00413302575932	0.00744757300581	0.0128728898481	0.00987683011852	0.0106476663198	0.015622790895	0.00873453986444	0.00439907506627	0.00740872451399	0.00451345978185	0.00553909571042	0.0102574837764	0.00951086956522	0.00902363022592	0.00673305420392	0.0165262048986	0.00669000875328	0.00490503621742	0.00736874424317	0.00347271438696	0.00477528089888	0.00989675606329	0.00788368997645	0.00906295517074	0.00885619933954	0.0021817491937	0.0083703450632	0.00389105058366	0.0369949494949	0.00768961901433	0.0497567584211	0.0148639570037	0.00277278177458	0.0132396207911	0.0126338587414	0.0084774215209	0.00789473684211	0.00322224268091	0.0120395068849	0.00984226020475	0.0198861859796	0.00729565970075	0.0035799522673	0.00571206743567	0.00157872870794	0.00701776569514	0.00356812475221	0.0238923235446	0.0213601943135	0.00639864783291	0.00707321735806	0.0178639590808	0.0239989565671	0.00760279286268	0.0131903587018	0.0187233216919	0.00725689404935	0.0123105267566	0.0027365129007	0.0168324407039	0.0156453715776	0.00766283524904	0.0177357503922	0.00679534446613	0.0102420856611	0.0209371884347	0.0101424416437	0.00373607312029	0.0019064447131	0.013698630137	0.00703953712633	0.00257731958763	0.00750016304702	0.0130384167637	0.00841286673736	0.00317424959626	0.0101723650749	0.012896545232	0.0361753440204	0.00745833063104	0.00922761449077	0.0134945671223	0.00810586638516	0.014466025013	0.00685995340409	0.00388808416559	0.00679967790999	0.00594604188853	0.00387516434849	0.0057354925776	0.0172866271109	0.00826186167283	0.00717318108622	0.00878972278567	0.00514664410603	0.0111078416949	0.00883422830417	0.0056657223796	0.0109203421707	0.0101964312491	0.00162792800941	0.00421634855148	0.00946980436632	0.00895171743357	0.012185833968	0.0894895903291	0.00205761316872	0.0131281675521	0.00284090909091	0.00364656381487	0.00712678169542	0.00347687515845	0.0144196534536	0.00137741046832	0.00986794369467	0.00609161793372	0.00497706645848	0.0105559465165	0.00704257144147	0.00987234042553	0.00531728818303	0.00743794246796	0.00691748429449	0.0150848522942	0.0121529113145	0.0177990430622	0.00173560890946	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__	0.00773708120386	0.0158972125436	0.0110151359062	0.017656146546	0.0155140521511	0.021450617284	0.0561387139414	0.0256919175212	0.00535246555062	0.000773078672124	0.00953008566939	0.0341454237607	0.0628720238095	0.00861939363568	0.0437572315136	0.0477312905127	0.00395256916996	0.0141512001306	0.00621063680896	0.0125509372453	0.0371784925703	0.025962987289	0.015365448505	0.00982911473725	0.0808626870768	0.000286615075953	0.0308526162185	0.0802786419586	0.0150909325422	0.0376266280753	0.0697687827942	0.0053121577218	0.0195511959151	0.0276742526366	0.010152284264	0.00853109041754	0.0531590413943	0.0134152674398	0.0112079010154	0.0138419189933	0.0157631680123	0.0575553668256	0.0482540661374	0.0127236811527	0.020734929149	0.0117347660116	0.094333030536	0.042862782697	0.0488975817923	0.0135403793455	0.0394177508695	0.0576372897914	0.00463554987212	0.0153856141262	0.0742333371054	0.00790097445352	0.0133174940603	0.0108937432271	0.00867362603623	0.0182849043232	0.017808988764	0.0320728205755	0.153271219412	0.00995306683929	0.00870609426599	0.0386074748625	0.00862658011616	0.102015364661	0.0195075757576	0.0297098916463	0.00886754110475	0.00940544171985	0.0126648681055	0.0706113108859	0.0129146111579	0.0245929158973	0.00918128654971	0.0481495120604	0.0185278638887	0.0224965947537	0.00387718091426	0.0447632001978	0.00996771023445	0.0427573203194	0.00872455338596	0.0210532970854	0.018699616757	0.0333590932509	0.0355765109301	0.125739466377	0.139743834831	0.0404611039011	0.00456501891222	0.0214119472459	0.0157525147087	0.0452076057431	0.0246734397678	0.00921195879742	0.0340109460516	0.0153022188217	0.0116409014714	0.0229162148486	0.0113735401778	0.002385599653	0.174581005587	0.0155533399801	0.0208069207249	0.0182133564614	0.020180414768	0.0241065278947	0.0171648987464	0.0441826215022	0.0611752429401	0.0157547535894	0.00714033227289	0.0134209500473	0.0280870302345	0.080203332392	0.0346148389843	0.000389130293793	0.000768967874231	0.0102523659306	0.00418488915699	0.0537721168809	0.0308050737769	0.00876724860868	0.012167844681	0.0562655307064	0.0172306414781	0.0224921277553	0.00182565038795	0.0304508615941	0.0355731225296	0.13076402975	0.00994077834179	0.00742974841842	0.168023557942	0.0287193513725	0.00994964508888	0.0290898185635	0.0512797322963	0.0311465747835	0.0147434079955	0.0433813998704	0.0300837776085	0.0152367360645	0.0415070242656	0.0421933198999	0.0235020661157	0.0284244974287	0.00125031257814	0.0170222012966	0.0214217896986	0.00568181818182	0.0113916702946	0.0803281351527	0.00692885722651	0.0259374685835	0.00492077107128	0.0297872340426	0.0110543622752	0.0407742629268	0.0118585445048	0.0123611984077	0.00838397046381	0.0113875598086	0.00964227171922	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__bromii	0.0	0.00464576074332	0.00776606704176	0.00949017876848	0.0457664538457	0.027237654321	0.00754218178991	0.00385930091521	0.0051247010591	0.0	0.00481573477974	0.0154265826357	0.00653698979592	0.0109746930594	0.00326075523299	0.00471420153212	0.000208029956314	0.0199205355685	0.0	0.0161369193154	0.0159933162261	0.00131360352355	0.00531561461794	0.0100218424772	0.0	0.000286615075953	0.0282120769926	0.00980657378601	0.013801109248	0.0292651551696	0.00945626477541	0.00355969331873	0.0	0.0185552295615	0.0052596171488	0.0138179633524	0.0467973856209	0.0328024926432	0.0167563668646	0.00825796303578	0.00932333717801	0.101718168158	0.00716873506514	0.00360213804323	0.0301817308462	0.0103209387813	0.00929355041576	0.00439907506627	0.0049786628734	0.00650153135243	0.0761303619735	0.00202358523481	0.00535485933504	0.00675149311867	0.00509222586851	0.00316038978141	0.0230086282356	0.00153995323105	0.0069849554805	0.00297661233168	0.0336516853933	0.0544321583481	0.00880516023344	0.0191778604952	0.0210147102972	0.000474293302979	0.0146908097028	0.0148159233762	0.0	0.0	0.0	0.014192139738	0.0054706235012	0.0241909120628	0.0236634179601	0.0291253986906	0.0108187134503	0.0339716442644	0.0256650565929	0.00984226020475	0.0097554874617	0.00655372820576	0.00800224624456	0.00582298136646	0.000664727877025	0.00512107226402	0.0127527421699	0.0	0.0145735105015	0.0	0.0281017013955	0.00221390945874	0.00717360114778	7.7579519007e-05	0.00692731068514	0.0	0.0265279793582	0.0154928397957	0.00938232994527	0.0584034685029	0.00921959396536	0.0132292344394	0.002701760502	0.00122894527579	0.00861266294227	0.00767696909272	0.0255798344396	0.0136099806525	0.00232493257696	0.0534170046682	0.0136933461909	0.0325233186058	0.00339137807344	0.00962359332557	0.00410038882998	0.00668263072896	0.000169539417915	0.010166619599	0.0177330117747	0.0	0.0	4.38135296179e-05	0.00343085507465	0.0901965304593	0.0	0.00922467027522	0.00107363335421	0.00798722044728	0.0121790879524	0.0038236617184	5.70515746235e-05	0.0180187268865	0.00724637681159	0.00987153482082	0.00289058093627	0.00367809327645	0.00103932097696	0.0157761062811	0.0012133713523	0.0	0.0463055078231	0.0123770231672	0.0223419336547	0.00668340894362	0.0564546839299	0.00957018132975	0.00695331346672	0.0	0.00723140495868	0.0152407667134	0.0	0.0238310818152	0.0023142653691	0.00154958677686	0.000943259323756	0.00860948667966	0.00341563384405	0.0236252136323	0.0148526025913	0.00774468085106	0.0177709368222	0.0258983779909	0.0221641843721	0.0127802220825	0.00138450888393	0.000191387559809	0.00289268151577	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__callidus	0.0129187961386	0.0	0.000739625432549	0.0	0.0123515722895	0.000231481481481	0.0	0.0	0.0	0.0	0.0	9.40645282664e-05	0.0	0.0	0.0	0.00282852091927	0.000416059912627	0.0	0.0	0.0	0.00650474428597	0.000154541591006	0.0	0.0	0.0	0.0	0.0	0.0	4.2994109807e-05	0.00056279144557	0.0	0.000821467688938	6.7186240258e-05	0.000792958528269	0.0	0.000180234304596	0.0	0.0233685303791	0.0	0.0	0.000384467512495	0.000195988763311	0.0	0.00220776202649	0.00932671523497	0.000494839530609	0.0	0.000451187186284	0.000889046941679	0.00166568158616	0.0	0.001046682018	7.99232736573e-05	0.0	0.00362113839538	0.000263365815117	0.0	0.00330804768151	0.00076757752533	0.00106307583274	0.000224719101124	0.0	0.000716699088768	0.0227383071694	0.00660462323627	0.0	0.0123846942262	0.0	0.0	0.0	0.0	0.0	0.00344724220624	8.17260542661e-05	0.0	0.0	0.00561403508772	0.0	0.0	0.00171360780351	6.25351760365e-05	0.0	0.00210585427488	0.0043256433008	0.000498545907769	0.00290826326105	0.0	0.00296239052035	0.0	0.0044066159604	0.0135092079271	0.0129780899305	0.0	0.000930954228084	0.00607325868286	0.0121265036865	0.0	0.00267984255925	0.0	0.00790614639123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00920675161785	0.000697479773087	0.0	0.000578592092575	0.000122729504173	0.000456531663732	0.0	0.00183810533758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001982160555	0.0	0.0	0.0148778631237	0.0	0.0	0.0302148084035	0.00753915971307	0.00027045300879	0.0	0.0	0.0	0.0	6.06685676151e-05	0.0	0.000180880889934	0.0	0.0081088743975	0.00522521062865	0.0	0.0	0.000283808712927	0.00372473591012	0.0	0.00495558672277	0.0	0.00713483756474	0.000712081652029	0.00120523415978	0.000725584095197	0.0	0.0	0.00201065647934	0.0	8.51063829787e-05	0.0	0.0315440451653	0.00472930048705	0.0	0.0	9.56937799043e-05	0.000289268151577	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__flavefaciens	0.0	0.0	0.00332831444647	0.0	0.0	7.71604938272e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000961249624512	0.0	8.65501125151e-05	0.0	0.0	0.000480584390619	0.0	0.0	0.0	0.0	0.00254488901456	0.0	0.000281991991427	0.0	0.000698511632905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000855529572806	0.0	0.000566973777463	0.0	0.000183273260431	0.00010238558411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00109846654071	0.0	0.0	0.0	0.0	0.0	0.000505784914965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00876648564779	0.0	9.70120294917e-05	0.0	0.0	0.0	0.000127518490181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022605255722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00407714211753	0.0	0.0	0.0	0.0	0.0	0.0	7.86843968841e-05	0.000146391450739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000243033052495	0.0	0.0	0.000212856534696	0.0	0.00025826446281	0.0	0.0	0.0	0.008070258723	0.0	0.000362792047598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Syntrophomonadaceae;g__Syntrophomonas;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.97788012002e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__;s__	0.00106473594549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000105185652677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018487467217	0.0	0.0	0.0	0.000134372480516	0.0	0.00348602531955	6.0078101532e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00140100872628	0.0	0.0	0.00586543342169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000263365815117	6.25234462924e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00841560122997	0.0	0.0	0.0	0.0	0.000252525252525	0.000174764068508	0.0	0.0	0.00164868105516	8.17260542661e-05	0.0	0.0	5.84795321637e-05	0.0	0.0	0.00360297025353	0.0	0.0	0.00154429313492	0.000221827861579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.52145558889e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000279381635314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.76335657887e-05	0.0	0.0	0.0	0.0	0.000415196180195	0.0	0.00182565038795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.06685676151e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000437609402351	3.62174495672e-05	5.93401376691e-05	0.0	0.0	0.0	9.75895384015e-05	0.0	0.0	0.0	0.0	0.0	0.000211759723301	0.00865982261331	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Acidaminococcus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00137832175543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00323920265781	0.0	0.0	0.0	0.0	0.0	0.00107485274517	0.0	0.0	0.0	0.0	0.0020616921735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.53295877703e-05	0.0	0.0	0.0	7.06913615156e-05	0.0	0.000507585584569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000125046892585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00119576358046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00116327378479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00077579519007	9.48946669197e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00758236011853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000771456123433	0.0	0.0	7.76096235933e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.49737591843e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister;s__	0.000283929585463	0.0	0.000105660776078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.01127536958e-05	0.0	0.000117855038303	0.000104014978157	0.0	0.0	0.00757946210269	0.0	0.0012749681258	0.00664451827243	0.0	0.0	0.0	0.0	0.000135263086704	0.0	0.0	0.0	0.0	0.0025530771298	0.00301324240742	0.0	0.0015019525383	0.0	0.00276960360048	0.000832269877379	0.0	0.0	0.000130659175541	0.0	5.80990006972e-05	0.0	0.00197935812244	0.0	0.00124076476228	5.92697961119e-05	0.0	0.0	6.97788012002e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000690819772797	7.08717221828e-05	0.000337078651685	0.00189382369112	0.0	0.0	0.0	0.000379434642383	0.00187905705501	0.0	0.0	0.00122334847955	0.0	0.00201545179711	0.0	0.000245178162798	0.000120322464204	0.00285378546248	0.00210526315789	0.000368256306389	0.000793021411578	0.0	0.0	0.0	0.0	0.000443655723159	0.0	0.000505784914965	0.0010572221488	0.0	0.0031433061866	0.0	0.0	0.000458050232842	0.0	0.00170674941815	0.000664262668438	0.0011641443539	0.0	0.0109706054769	0.0	0.000127518490181	0.0	0.000578327188607	0.00283249084888	0.0	0.0	0.0	0.00044746066075	0.0	0.0	0.0	0.000771456123433	0.00147275405007	0.00743494423792	0.0	0.000212089077413	0.0	0.0	9.41353666573e-05	0.0	0.0	0.0	0.0	3.7701704117e-05	0.0	0.0016179135387	0.000533658610963	0.0	0.00221867234647	0.000968791087122	0.0	0.000912825193975	0.000472106381305	0.0	0.00027045300879	0.000211505922166	0.000220685596587	0.0	0.0	0.00012133713523	0.0	0.0	9.06741623974e-05	0.000680464984406	0.0	0.0	0.00864674278039	0.0	0.0	0.0	0.0	0.00268817204301	0.0	0.00777355803465	0.0	0.0	0.0	0.00312286522885	0.0	0.0	0.00612765957447	0.000209892954593	8.96137646743e-05	0.000564692595468	0.0	0.0	0.00344497607656	0.000482113585961	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megamonas;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0572532969532	0.0	0.0	0.00015943877551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.63417054737e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0079123159738	0.0	0.0	0.0	0.0	0.0225860730003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
